TIMESTAMP,TA_F,TA_F_QC,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_CORR,H_CORR,NEE_VUT_REF_QC,GPP_NT_VUT_REF,GPP_DT_VUT_REF
20150628,23.226,1.0,228.836,1.0,381.846,1.0,7.397,1.0,98.127,1.0,3.9,1.0,3.131,1.0,147.45082777833332,1.0,29.479842549604168,1.0,432.88628709583344,1.0,401.493,1.0,45.284,1.0,3.84912,1.0,8.81778,15.2142,1.0,5.24743,5.13268
20150629,24.554,1.0,314.825,1.0,379.287,1.0,9.44,1.0,98.074,1.0,0.0,1.0,2.706,1.0,214.584314581875,1.0,37.414648162375,1.0,441.2048089229167,1.0,397.327,1.0,45.149,1.0,7.85621,1.0,2.40804,58.6835,1.0,4.41489,7.52865
20150630,24.291,1.0,191.987,1.0,389.397,1.0,6.92,1.0,98.194,1.0,0.1,1.0,2.063,1.0,117.19978237314584,1.0,27.77622435352083,1.0,438.6942555979167,1.0,408.388,1.0,44.362,1.0,6.86298,1.0,-0.422118,13.9807,0.958333,3.32388,7.30781
20150701,22.738,1.0,162.72,1.0,414.07,1.0,2.502,1.0,98.126,1.0,37.4,1.0,2.042,1.0,124.16073241585416,1.0,19.2097285601875,1.0,433.2344174,1.0,392.733,1.0,46.35,1.0,6.43746,1.0,6.89038,14.628,0.958333,3.17474,5.83214
20150702,21.266,1.0,125.002,1.0,412.588,1.0,2.503,1.0,98.14,1.0,0.1,1.0,1.949,1.0,97.27564992239584,1.0,14.798547499708334,1.0,425.3945249479166,1.0,393.881,1.0,48.524,1.0,3.13676,1.0,28.4949,17.8147,0.979167,1.932,4.98367
20150703,21.988,1.0,317.303,1.0,377.628,1.0,8.235,1.0,98.269,1.0,0.0,1.0,1.343,1.0,229.11359179841665,1.0,36.10557715422917,1.0,429.1350290416667,1.0,388.053,1.0,46.776,1.0,3.48092,1.0,7.2357,57.2829,0.916667,2.80343,6.52396
20150704,22.752,1.0,284.704,1.0,364.136,1.0,8.164,1.0,98.481,1.0,0.0,1.0,1.347,1.0,184.57232639516667,1.0,35.23967398891667,1.0,431.1045769770833,1.0,396.267,1.0,45.634,1.0,3.60306,1.0,26.6194,58.9632,0.979167,3.85727,5.98734
20150705,24.645,1.0,299.254,1.0,387.168,1.0,6.749,1.0,98.527,1.0,0.0,1.0,2.583,1.0,204.94928745102084,1.0,36.48377299285416,1.0,444.2868241958334,1.0,403.8,1.0,44.905,1.0,9.91342,1.0,22.1124,58.3489,1.0,6.21331,5.65686
20150706,26.133,1.0,204.891,1.0,416.559,1.0,5.674,1.0,98.27,1.0,0.5,1.0,2.918,1.0,142.9452028481875,1.0,24.604577151750004,1.0,453.3284402854167,1.0,403.858,1.0,44.437,1.0,13.3855,1.0,4.73267,14.0225,1.0,4.34149,3.94436
20150707,19.214,1.0,49.864,1.0,408.96,1.0,0.353,1.0,98.485,1.0,5.3,1.0,1.749,1.0,38.948731294666665,1.0,6.058525440083334,1.0,413.6129966854167,1.0,391.279,1.0,44.042,1.0,-2.01705,1.0,1.95637,-4.024,1.0,2.44021,1.07176
20150708,17.045,1.0,47.672,1.0,399.816,1.0,0.096,1.0,98.361,1.0,29.9,1.0,3.315,1.0,40.93761791360416,1.0,4.675002693979167,1.0,401.7913826354167,1.0,387.188,1.0,48.184,1.0,-9.62549,1.0,-1.05339,9.98333,1.0,3.0667,0.950704
20150709,19.099,1.0,251.525,1.0,386.444,1.0,4.095,1.0,98.674,1.0,2.4,1.0,1.502,1.0,195.3811334166875,1.0,27.873342156,1.0,414.4349137104167,1.0,381.66,1.0,48.821,1.0,-0.286185,1.0,49.299,77.6238,0.854167,4.58723,4.52486
20150710,21.718,1.0,140.407,1.0,412.465,1.0,2.113,1.0,98.781,1.0,0.3,1.0,1.484,1.0,107.58890979668752,1.0,16.389157136520833,1.0,428.7472895604167,1.0,395.633,1.0,48.214,1.0,6.87101,1.0,14.217,27.1954,0.958333,4.20393,3.53506
20150711,27.302,1.0,277.378,1.0,421.21,1.0,8.496,1.0,98.666,1.0,0.0,1.0,2.964,1.0,207.42883077064585,1.0,31.1012430708125,1.0,459.6394137270833,1.0,394.111,1.0,47.005,1.0,18.7892,1.0,111.35,10.3335,1.0,7.92407,6.71389
20150712,28.102,1.0,296.927,0.958333,418.246,1.0,10.391,1.0,98.411,1.0,0.0,1.0,2.624,1.0,246.80133556520832,1.0,34.890463223958335,1.0,465.4368758958333,1.0,389.993,1.0,46.181,1.0,18.4035,1.0,169.014,28.8822,1.0,8.18183,7.02584
20150713,28.521,1.0,329.088,1.0,425.233,1.0,9.92,1.0,97.817,1.0,0.0,1.0,3.172,1.0,244.94708768231249,1.0,35.375454690458334,1.0,475.2678944416666,1.0,396.224,1.0,45.382,1.0,19.9201,1.0,170.291,10.8626,1.0,7.6888,6.93445
20150714,29.72,1.0,289.407,1.0,416.816,1.0,11.56,1.0,97.798,1.0,0.0,1.0,2.624,1.0,198.34349551918748,1.0,33.85491582475,1.0,473.3076396333333,1.0,390.871,1.0,44.519,1.0,17.0079,1.0,33.0654,13.9762,1.0,6.41546,5.97433
20150715,26.596,1.0,244.395,1.0,408.974,1.0,8.062,1.0,98.275,1.0,0.0,1.0,2.55,1.0,168.90113457758335,1.0,29.288093406687494,1.0,454.5585825916666,1.0,406.843,1.0,43.53,1.0,8.87423,1.0,12.1407,40.6392,1.0,4.61851,5.43022
20150716,27.659,1.0,308.048,1.0,416.404,1.0,10.043,1.0,98.12,1.0,0.0,1.0,3.1,1.0,225.86283852862505,1.0,34.78612051304167,1.0,463.2037125625,1.0,395.757,1.0,42.581,1.0,10.8503,1.0,6.60634,43.3531,1.0,5.97156,5.24357
20150717,28.968,1.0,307.755,1.0,422.797,1.0,11.059,1.0,98.029,1.0,0.0,1.0,3.21,1.0,227.6203797579375,1.0,34.22321572889583,1.0,470.1220996125,1.0,383.302,1.0,41.525,1.0,13.3313,1.0,16.3054,17.8447,1.0,5.18289,4.60132
20150718,28.064,1.0,112.303,1.0,427.417,1.0,7.295,1.0,98.204,1.0,0.2,1.0,2.741,1.0,62.19966017824999,1.0,15.194603683979167,1.0,461.7577364958333,1.0,388.731,1.0,40.593,1.0,9.48371,1.0,4.5761,-25.6016,1.0,2.89824,2.51911
20150719,25.68,1.0,130.871,1.0,422.497,1.0,5.315,1.0,98.349,1.0,29.6,1.0,1.923,1.0,90.18400683875,1.0,16.090709330958333,1.0,446.6662361270833,1.0,378.619,1.0,45.547,1.0,4.57342,1.0,9.98058,9.16843,1.0,3.38705,2.73306
20150720,25.293,1.0,164.642,1.0,413.122,1.0,4.706,1.0,98.079,1.0,3.2,1.0,2.438,1.0,111.98413730149998,1.0,20.19345431825,1.0,445.1277148104167,1.0,375.367,1.0,46.509,1.0,5.7134,1.0,21.1901,20.2611,1.0,4.0177,3.57938
20150721,23.73,1.0,273.027,1.0,374.905,1.0,9.048,1.0,98.29,1.0,0.0,1.0,1.422,1.0,178.06010848166667,1.0,32.29209407027083,1.0,436.8455265645833,1.0,365.612,1.0,45.464,1.0,0.617993,1.0,32.1499,21.5527,0.958333,5.01312,6.28709
20150722,23.006,1.0,219.989,1.0,397.405,1.0,5.883,1.0,98.298,1.0,0.0,1.0,2.383,1.0,156.73854713933335,1.0,25.325978249729165,1.0,434.7464833083333,1.0,383.894,1.0,44.221,1.0,1.51578,1.0,21.4796,36.8748,0.75,4.29492,6.11281
20150723,25.028,1.0,269.492,1.0,400.582,1.0,7.243,1.0,98.367,1.0,0.0,1.0,2.294,1.0,191.70482082485415,1.0,30.64732149977083,1.0,447.0523991291666,1.0,387.591,1.0,43.306,1.0,7.37126,1.0,32.9555,52.5197,1.0,3.57308,4.90746
20150724,26.549,1.0,286.941,1.0,411.748,1.0,7.474,1.0,98.386,1.0,0.0,1.0,2.23,1.0,210.0357374830625,1.0,31.546596072583338,1.0,456.49394980625,1.0,392.329,1.0,42.36,1.0,11.2208,1.0,16.994,51.2131,0.9375,4.7915,3.89815
20150725,26.799,1.0,276.104,1.0,421.577,1.0,8.272,1.0,98.361,1.0,0.7,1.0,2.211,1.0,210.86152610758333,1.0,28.81272875664583,1.0,457.66257340208335,1.0,382.073,1.0,41.489,1.0,10.1174,1.0,21.4344,59.7219,0.916667,4.06512,3.53509
20150726,26.895,1.0,221.238,1.0,429.791,1.0,5.744,1.0,98.217,1.0,18.9,1.0,2.352,1.0,166.724705316625,1.0,26.306449418583338,1.0,457.6067253416666,1.0,375.284,1.0,46.904,1.0,9.67631,1.0,-4.73585,31.9658,0.916667,3.13904,3.78505
20150727,28.504,1.0,288.988,1.0,422.066,1.0,9.405,1.0,98.276,1.0,0.0,1.0,2.041,1.0,211.81778120793751,1.0,31.20310100089584,1.0,467.5101573270833,1.0,392.273,1.0,45.573,1.0,13.4273,1.0,20.7084,44.1358,0.9375,2.94204,3.95029
20150728,29.142,1.0,309.881,1.0,424.084,1.0,11.094,1.0,98.299,1.0,0.0,1.0,2.256,1.0,229.62529080927084,1.0,33.58378087635417,1.0,470.2852790333333,1.0,387.748,1.0,44.2,1.0,12.4542,1.0,18.7725,36.278,0.8125,3.98666,4.24492
20150729,26.146,1.0,307.634,1.0,391.489,1.0,10.684,1.0,98.752,1.0,0.0,1.0,1.644,1.0,199.4893754197872,0.9791666666666666,33.801564230625,1.0,451.1877400604167,1.0,379.619,1.0,42.725,1.0,3.89246,1.0,20.4244,26.0248,1.0,2.85718,4.54352
20150730,25.485,1.0,307.49,1.0,368.969,1.0,13.841,1.0,99.027,1.0,0.0,1.0,0.933,1.0,196.56596861235417,1.0,35.129081089875,1.0,443.84125368541663,1.0,394.443,1.0,40.995,1.0,-0.527949,1.0,43.2479,48.1599,0.916667,2.91324,4.99411
20150731,26.681,1.0,330.911,1.0,378.408,1.0,14.01,1.0,98.851,1.0,0.0,1.0,1.82,1.0,220.5557941504792,1.0,36.91948872127083,1.0,450.9706508541667,1.0,388.799,1.0,39.684,1.0,4.23784,1.0,19.9692,43.8609,1.0,4.54305,6.70301
20150801,24.81,1.0,226.779,1.0,396.776,1.0,7.104,1.0,98.566,1.0,0.2,1.0,1.584,1.0,155.14845143337502,1.0,25.16797548745833,1.0,442.77433544375,1.0,407.613,1.0,38.582,1.0,3.66303,1.0,118.404,42.8719,0.958333,5.14006,6.89214
20150802,26.658,1.0,318.235,1.0,399.04,1.0,11.855,1.0,98.224,1.0,0.0,1.0,2.592,1.0,226.94600536020835,1.0,34.81261951033333,1.0,454.8498851270833,1.0,405.667,1.0,37.58,1.0,6.71841,1.0,193.055,27.1722,1.0,7.2402,9.65073
20150803,26.759,1.0,278.502,1.0,405.458,1.0,12.447,1.0,98.219,1.0,0.0,1.0,1.675,1.0,198.0041559667708,1.0,30.28168131160417,1.0,455.0352094208333,1.0,402.884,1.0,36.473,1.0,6.0475,1.0,175.631,38.9702,1.0,9.05117,10.8389
20150804,24.571,1.0,217.555,1.0,402.605,1.0,6.376,1.0,98.426,1.0,0.4,1.0,2.276,1.0,150.59573900191666,1.0,24.6649279099375,1.0,444.2932863375,1.0,397.701,1.0,35.546,1.0,4.58659,1.0,116.72,32.2022,1.0,9.38345,11.3732
20150805,21.657,1.0,83.426,1.0,405.905,1.0,1.325,1.0,98.339,1.0,8.1,1.0,1.451,1.0,52.17054864427083,1.0,10.474875868916667,1.0,426.2144695416667,1.0,407.949,1.0,36.456,1.0,-1.60499,1.0,18.7205,-6.0518,0.875,5.98975,7.54922
20150806,23.914,1.0,257.982,1.0,394.71,1.0,5.822,1.0,98.186,1.0,0.0,1.0,1.48,1.0,183.28748040385415,1.0,28.545513991666667,1.0,440.3437482875,1.0,385.749,1.0,36.829,1.0,4.27544,1.0,147.825,29.3779,0.9375,8.74226,10.6233
20150807,25.476,1.0,249.16,1.0,399.216,1.0,6.534,1.0,98.095,1.0,0.0,1.0,1.71,1.0,171.0225107329167,1.0,27.25509151202083,1.0,449.3044552354167,1.0,406.827,1.0,35.992,1.0,6.8305,1.0,129.673,44.2947,0.9375,10.0466,10.4798
20150808,25.876,1.0,169.538,1.0,414.607,1.0,4.588,1.0,98.247,1.0,0.0,1.0,2.373,1.0,112.2396859871875,1.0,20.25628173475,1.0,451.055111775,1.0,407.552,1.0,35.333,1.0,7.30891,1.0,76.717,9.16472,1.0,9.17299,10.421
20150809,26.575,1.0,193.305,1.0,421.626,1.0,6.03,1.0,98.147,1.0,0.2,1.0,2.444,1.0,139.3988779134375,1.0,22.087923831979168,1.0,455.6781403958333,1.0,396.192,1.0,34.672,1.0,9.39741,1.0,101.926,12.2999,1.0,8.18791,11.4073
20150810,25.826,1.0,204.037,1.0,415.62,1.0,5.528,1.0,98.275,1.0,0.0,1.0,2.076,1.0,145.2204975208125,1.0,22.61437024777084,1.0,451.1954044208333,1.0,409.926,1.0,33.99,1.0,6.62807,1.0,89.8304,29.7119,1.0,8.56858,10.4896
20150811,24.037,1.0,303.88,1.0,369.598,1.0,10.185,1.0,98.854,1.0,0.0,1.0,1.472,1.0,199.20369444729167,1.0,34.35732549272917,1.0,438.7986491375,1.0,395.507,1.0,33.057,1.0,-0.574425,1.0,138.882,12.9091,0.770833,8.08527,12.1943
20150812,23.934,1.0,287.763,1.0,371.15,1.0,11.171,1.0,99.045,1.0,0.0,1.0,1.056,1.0,190.38626094437495,1.0,31.3015974236875,1.0,436.2276382791667,1.0,403.022,1.0,32.019,1.0,-1.14682,1.0,193.695,58.4545,0.770833,8.33388,12.4025
20150813,24.581,1.0,297.275,1.0,376.355,1.0,11.473,1.0,98.927,1.0,0.0,1.0,1.233,1.0,200.47221653089585,1.0,32.68592565377083,1.0,439.806399925,1.0,397.789,1.0,31.218,1.0,1.32523,1.0,183.65,64.0619,0.8125,9.90131,13.3101
20150814,25.475,1.0,275.553,1.0,395.08,1.0,11.202,1.0,98.992,1.0,0.0,1.0,0.936,1.0,195.0788549209584,1.0,29.137875922937496,1.0,446.119998175,1.0,397.139,1.0,30.553,1.0,4.18305,1.0,172.102,51.1602,0.854167,8.99858,13.4344
20150815,25.573,1.0,278.169,1.0,386.896,1.0,9.888,1.0,98.95,1.0,0.0,1.0,1.528,1.0,187.1967905492292,1.0,30.5379091750625,1.0,446.53430984791663,1.0,401.208,1.0,29.857,1.0,4.18703,1.0,157.003,59.3197,0.8125,11.1807,13.7441
20150816,25.822,1.0,291.417,1.0,389.687,1.0,10.465,1.0,98.766,1.0,0.0,1.0,2.172,1.0,199.31889377958336,1.0,32.27157831508333,1.0,448.7075282083333,1.0,402.076,1.0,29.18,1.0,4.98518,1.0,170.818,54.1325,0.9375,9.27767,11.8476
20150817,24.404,1.0,230.705,1.0,395.687,1.0,5.741,1.0,98.471,1.0,2.3,1.0,1.856,1.0,158.44872581985416,1.0,25.58166880227083,1.0,441.8995531645833,1.0,404.064,1.0,28.553,1.0,3.32605,1.0,135.57,54.8944,0.958333,8.71088,9.69812
20150818,24.174,1.0,198.919,1.0,402.784,1.0,5.721,1.0,97.821,1.0,15.2,1.0,2.94,1.0,137.7047808326458,1.0,23.2426040485625,1.0,440.24693944375,1.0,411.325,1.0,28.811,1.0,2.56681,1.0,98.8673,18.9725,0.833333,8.8987,8.55716
20150819,17.975,1.0,149.279,1.0,363.861,1.0,4.333,1.0,98.008,1.0,0.2,1.0,3.394,1.0,88.19051634914582,1.0,19.87564412039584,1.0,404.4459711479167,1.0,395.112,1.0,33.269,1.0,-12.4543,1.0,58.8082,9.61932,1.0,8.29715,6.84747
20150820,20.674,1.0,302.527,1.0,341.868,1.0,9.853,1.0,98.493,1.0,0.0,1.0,2.535,1.0,191.29228224541663,1.0,34.141178585333336,1.0,417.79417831458335,1.0,397.447,1.0,31.966,1.0,-4.39016,1.0,146.785,52.4215,1.0,7.02275,8.35001
20150821,21.618,1.0,298.828,1.0,352.597,1.0,9.993,1.0,98.673,1.0,0.0,1.0,2.839,1.0,193.662831505,1.0,34.18352641889583,1.0,422.71357135625,1.0,399.149,1.0,31.112,1.0,-1.12589,1.0,133.563,48.6689,1.0,8.17623,8.1922
20150822,21.752,1.0,178.714,1.0,396.014,1.0,4.377,1.0,98.41,1.0,21.6,1.0,2.614,1.0,126.04974652666664,1.0,21.499823261145835,1.0,426.70692621458335,1.0,396.868,1.0,36.515,1.0,2.00911,1.0,71.0681,16.44,0.979167,8.0881,7.20839
20150823,21.428,1.0,263.951,1.0,361.032,1.0,7.628,1.0,98.547,1.0,0.0,1.0,3.213,1.0,170.04801852927082,1.0,30.792293411583334,1.0,423.06467513333337,1.0,402.172,1.0,36.107,1.0,-0.680346,1.0,116.917,41.1842,1.0,7.71156,9.41615
20150824,19.89,1.0,312.243,1.0,324.266,1.0,11.398,1.0,98.879,1.0,0.0,1.0,3.096,1.0,187.40397947954168,1.0,36.19259376802084,1.0,411.3409827395833,1.0,398.078,1.0,34.209,1.0,-6.91157,1.0,132.722,44.3632,1.0,7.3347,11.5571
20150825,20.104,1.0,301.332,1.0,333.404,1.0,10.227,1.0,98.911,1.0,0.0,1.0,1.917,1.0,186.36119601708333,1.0,34.39258612035417,1.0,412.58805442500005,1.0,401.912,1.0,33.033,1.0,-3.91143,1.0,137.265,65.9027,0.979167,7.79627,12.0012
20150826,20.361,1.0,288.618,1.0,337.365,1.0,10.352,1.0,99.004,1.0,0.0,1.0,1.056,1.0,178.29719147747917,1.0,32.658032487,1.0,413.9015028791667,1.0,399.734,1.0,32.112,1.0,-3.05344,1.0,134.393,50.0927,0.958333,8.26667,9.89091
20150827,20.005,1.0,199.99,1.0,350.338,1.0,6.43,1.0,98.862,1.0,0.0,1.0,2.085,1.0,110.86637195714584,1.0,24.281984897166662,1.0,414.1274500187501,1.0,397.589,1.0,31.364,1.0,-0.840981,1.0,89.4064,24.1093,0.854167,8.65038,8.43113
20150828,21.034,1.0,109.918,1.0,386.948,1.0,6.205,1.0,98.583,1.0,0.1,1.0,2.732,1.0,62.56839013979167,1.0,13.770165022833334,1.0,419.89073506458334,1.0,386.771,1.0,30.747,1.0,0.622355,1.0,43.7168,-15.7417,0.979167,6.15964,6.21393
20150829,23.951,1.0,204.058,1.0,412.051,1.0,8.137,1.0,98.478,1.0,0.2,1.0,2.209,1.0,155.47020835783334,1.0,21.81289027264583,1.0,438.4720901875,1.0,396.462,1.0,30.225,1.0,7.56943,1.0,108.317,34.6232,1.0,6.97651,8.05812
20150830,24.866,1.0,229.929,1.0,404.606,1.0,6.711,1.0,98.532,1.0,0.0,1.0,1.607,1.0,163.95797034791667,1.0,24.437769390166665,1.0,445.5858590791667,1.0,403.092,1.0,29.642,1.0,9.63303,1.0,105.3,43.986,0.75,6.417,8.23155
20150831,27.033,1.0,258.757,1.0,404.117,1.0,10.831,1.0,98.539,1.0,0.0,1.0,2.624,1.0,177.529832925625,1.0,28.261143963500004,1.0,456.4121268041667,1.0,403.143,1.0,28.922,1.0,10.8379,1.0,139.776,31.521,0.770833,7.95169,8.49076
20150901,26.566,1.0,251.832,1.0,398.333,1.0,10.562,1.0,98.681,1.0,0.0,1.0,2.54,1.0,168.12771877062502,1.0,27.4942034000625,1.0,453.70621275,1.0,401.0,1.0,28.043,1.0,8.84508,1.0,149.78,30.2334,1.0,9.38144,8.60569
20150902,26.33,1.0,207.99,1.0,395.341,1.0,10.216,1.0,98.607,1.0,0.0,1.0,2.463,1.0,127.54537174312502,1.0,24.170887208166672,1.0,450.7909262208333,1.0,400.138,1.0,27.232,1.0,6.32305,1.0,113.001,14.2999,0.958333,9.10708,8.43734
20150903,27.143,1.0,244.779,1.0,408.918,1.0,12.763,1.0,98.385,1.0,0.0,1.0,2.137,1.0,171.70176648379166,1.0,25.349400905958333,1.0,456.0888779458333,1.0,407.586,1.0,26.596,1.0,7.50975,1.0,144.93,48.5834,0.979167,8.20138,9.02871
20150904,27.515,1.0,229.834,1.0,406.531,1.0,12.777,1.0,98.491,1.0,0.0,1.0,1.908,1.0,153.62890176058335,1.0,24.415174133750003,1.0,457.6673890791667,1.0,407.3,1.0,26.043,1.0,7.43596,1.0,133.727,37.0589,0.916667,7.90782,9.57259
20150905,27.092,1.0,233.866,1.0,406.735,1.0,11.671,1.0,98.651,1.0,0.0,1.0,2.272,1.0,159.17130813402085,1.0,25.124705969458333,1.0,455.6735756166666,1.0,407.134,1.0,25.542,1.0,6.57705,1.0,114.522,36.7288,1.0,7.93959,9.76199
20150906,27.97,1.0,248.86,1.0,409.812,1.0,13.551,1.0,98.537,1.0,0.0,1.0,2.548,1.0,169.32990177662498,1.0,26.70733646995833,1.0,461.7995250291667,1.0,403.257,1.0,25.09,1.0,7.80198,1.0,151.311,41.4445,1.0,7.10904,9.83262
20150907,25.556,1.0,93.358,1.0,413.486,1.0,6.585,1.0,98.438,1.0,0.0,1.0,2.113,1.0,47.85887537414584,1.0,10.9118582705625,1.0,447.406646975,1.0,406.224,1.0,24.698,1.0,3.49369,1.0,46.4276,-5.52379,1.0,5.7535,6.83988
20150908,24.12,1.0,70.578,1.0,419.644,1.0,4.339,1.0,98.204,1.0,8.8,1.0,2.185,1.0,41.37946080164584,1.0,8.525660566708332,1.0,439.9650079916667,1.0,401.393,1.0,24.663,1.0,2.33003,1.0,29.6624,-9.84016,0.833333,2.74892,4.91883
20150909,23.862,1.0,241.552,1.0,392.115,1.0,6.518,1.0,98.329,1.0,0.0,1.0,1.682,1.0,168.161383628625,1.0,25.5361247195,1.0,439.3002701375,1.0,416.079,1.0,25.555,1.0,2.84473,1.0,102.887,45.3091,0.645833,2.97822,5.30206
20150910,24.622,1.0,234.931,1.0,388.051,1.0,10.011,1.0,98.243,1.0,0.0,1.0,1.773,1.0,155.89128431375,1.0,25.120321976125,1.0,441.1969651104167,1.0,416.608,1.0,25.208,1.0,1.62168,1.0,114.51,41.1299,0.916667,5.11381,4.13529
20150911,18.644,1.0,245.406,1.0,350.934,1.0,6.734,1.0,98.601,1.0,9.9,1.0,2.619,1.0,158.44336300556253,1.0,28.573029688354165,1.0,408.2026277541667,1.0,402.53,1.0,27.787,1.0,-10.4926,1.0,96.0981,7.91895,0.958333,5.20992,4.36488
20150912,14.926,1.0,243.935,1.0,308.416,1.0,6.856,1.0,98.855,1.0,0.0,1.0,1.631,1.0,135.88731536458332,1.0,29.3908624308125,1.0,385.6676185375,1.0,403.558,1.0,26.39,1.0,-15.8473,1.0,71.346,28.7626,0.979167,6.19751,4.44433
20150913,16.677,1.0,264.731,1.0,328.441,1.0,8.275,1.0,98.676,1.0,0.0,1.0,2.407,1.0,167.43473679270835,1.0,30.0175338739375,1.0,394.7061561791667,1.0,405.811,1.0,25.402,1.0,-9.85987,1.0,110.886,66.4085,0.979167,5.44249,4.40791
20150914,21.87,1.0,248.431,1.0,364.716,1.0,12.679,1.0,98.619,1.0,0.0,1.0,3.565,1.0,158.40081279810417,1.0,27.275659356645832,1.0,426.3799021833333,1.0,396.211,1.0,24.762,1.0,2.26309,1.0,152.159,37.3438,1.0,6.28122,4.50187
20150915,22.444,1.0,253.375,1.0,354.479,1.0,13.826,1.0,98.906,1.0,0.0,1.0,3.626,1.0,149.39137691729164,1.0,28.789556685791663,1.0,428.31612910833337,1.0,397.283,1.0,24.093,1.0,1.83508,1.0,116.97,28.0943,1.0,5.81677,5.33203
20150916,24.011,1.0,230.858,1.0,383.99,1.0,10.804,1.0,98.815,1.0,0.0,1.0,3.354,1.0,149.048867095,1.0,25.403812379541662,1.0,439.31395600625,1.0,395.361,1.0,23.639,1.0,6.28385,1.0,76.3838,24.5164,0.979167,6.23573,5.69069
20150917,26.526,1.0,220.866,1.0,406.099,1.0,11.772,1.0,98.307,1.0,0.0,1.0,3.617,1.0,147.63359186502083,1.0,23.77398601870833,1.0,454.6655903583333,1.0,399.898,1.0,23.521,1.0,9.78706,1.0,103.775,38.5722,1.0,4.76256,5.22018
20150918,25.711,1.0,99.824,1.0,416.952,1.0,9.156,1.0,97.997,1.0,0.0,1.0,3.066,1.0,55.806336370625,1.0,11.212085286729163,1.0,449.07639542916667,1.0,403.948,1.0,23.348,1.0,6.80909,1.0,55.0849,-10.6207,0.979167,4.36415,3.47994
20150919,17.875,1.0,254.766,1.0,330.737,1.0,7.357,1.0,98.703,1.0,0.0,1.0,2.068,1.0,150.84734279958334,1.0,28.86910113208333,1.0,404.44927946666667,1.0,406.116,1.0,22.791,1.0,-7.1042,1.0,66.4831,51.9686,0.9375,5.59549,5.27761
20150920,17.27,1.0,251.018,1.0,319.999,1.0,8.418,1.0,98.879,1.0,0.0,1.0,2.584,1.0,142.19246605333333,1.0,29.006770085270837,1.0,398.5003976479167,1.0,410.931,1.0,22.202,1.0,-7.70539,1.0,76.7484,87.006,0.770833,6.90829,5.14388
20150921,18.867,1.0,248.257,1.0,335.479,1.0,9.479,1.0,98.726,1.0,0.0,1.0,1.777,1.0,147.7853677603958,1.0,27.7308849163125,1.0,407.22257177708326,1.0,406.989,1.0,21.934,1.0,-3.75002,1.0,79.313,87.6135,0.75,6.20331,5.18343
20150922,21.941,1.0,201.8,1.0,375.227,1.0,10.478,1.0,98.907,1.0,0.0,1.0,2.116,1.0,127.25290231347918,1.0,22.219572416020828,1.0,426.64803957708335,1.0,403.619,1.0,21.93,1.0,2.73004,1.0,68.7214,50.8103,0.916667,5.97806,4.69765
20150923,22.553,1.0,216.593,1.0,364.53,1.0,11.895,1.0,98.996,1.0,0.0,1.0,2.13,1.0,127.12709892689584,1.0,24.17853604533333,1.0,428.7902422708333,1.0,406.677,1.0,21.881,1.0,2.56422,1.0,71.9896,52.5733,0.9375,5.45464,5.50442
20150924,22.243,1.0,182.714,1.0,361.477,1.0,11.918,1.0,99.006,1.0,0.0,1.0,1.526,1.0,97.36699554854168,1.0,20.35967838025,1.0,425.4926097625,1.0,410.669,1.0,21.7,1.0,1.10712,1.0,68.5468,47.3605,0.875,5.06634,4.95685
20150925,22.017,1.0,219.339,1.0,352.852,1.0,13.048,1.0,98.938,1.0,0.0,1.0,1.836,1.0,122.351181393125,1.0,24.60371482335417,1.0,424.0086650333333,1.0,411.511,1.0,21.508,1.0,0.344467,1.0,71.8374,57.351,0.791667,4.97996,4.77406
20150926,20.548,1.0,227.575,1.0,359.389,1.0,8.528,1.0,98.826,1.0,0.0,1.0,2.76,1.0,140.41355909720832,1.0,24.914962296166664,1.0,420.5472715458333,1.0,409.497,1.0,21.349,1.0,0.993039,1.0,56.221,83.1995,0.958333,4.40785,4.73461
20150927,20.529,1.0,115.759,1.0,397.317,1.0,4.21,1.0,98.583,1.0,0.5,1.0,1.575,1.0,79.5005450725,1.0,12.819587267354168,1.0,420.2906392208333,1.0,407.016,1.0,21.314,1.0,1.8269,1.0,42.4328,40.9327,0.9375,5.11623,3.30316
20150928,21.665,1.0,157.832,1.0,379.315,1.0,6.012,1.0,98.397,1.0,0.0,1.0,1.652,1.0,94.41310455302084,1.0,17.114059552875002,1.0,424.8747240416667,1.0,403.359,1.0,21.24,1.0,2.10144,1.0,64.0061,44.2711,0.958333,4.88358,3.38244
20150929,20.466,1.0,173.319,1.0,380.683,1.0,5.793,1.0,98.426,1.0,0.0,1.0,2.123,1.0,114.9735890725625,1.0,18.988027158020834,1.0,419.4785745916667,1.0,404.156,1.0,21.15,1.0,0.486431,1.0,52.656,37.4668,0.958333,5.39605,2.61524
