SWC_F_MDS_1,is_leap_year,Month,Year,Day,Percentile,flashdrought,FD_Period,slowdrought,SD_Period,date
33.8726,True,6,2020,25,50.0,,,,,2020-06-25
31.284999999999997,True,6,2020,30,44.44444444444444,,,,,2020-06-30
28.9772,True,7,2020,5,44.44444444444444,,,,,2020-07-05
26.568399999999997,True,7,2020,10,33.33333333333333,,,,,2020-07-10
25.169800000000002,True,7,2020,15,38.88888888888889,,,,,2020-07-15
35.135000000000005,True,7,2020,20,66.66666666666666,,,,,2020-07-20
31.8502,True,7,2020,25,61.111111111111114,,,,,2020-07-25
37.9952,True,7,2020,30,77.77777777777779,,,,,2020-07-30
39.585,True,8,2020,4,83.33333333333334,,,,,2020-08-04
37.3928,True,8,2020,9,94.44444444444444,,,,,2020-08-09
34.215199999999996,True,8,2020,14,83.33333333333334,,,,,2020-08-14
27.8728,True,8,2020,19,50.0,,,,,2020-08-19
25.0338,True,8,2020,24,38.88888888888889,,,,,2020-08-24
26.675800000000002,True,8,2020,29,44.44444444444444,,,,,2020-08-29
30.9298,True,9,2020,3,66.66666666666666,,,,,2020-09-03
29.2298,True,9,2020,8,61.111111111111114,,,,,2020-09-08
35.765,True,9,2020,13,77.77777777777779,,,,,2020-09-13
28.949,True,9,2020,18,66.66666666666666,,,,,2020-09-18
25.2596,True,9,2020,23,61.111111111111114,,,,,2020-09-23
26.9198,True,9,2020,28,66.66666666666666,,,,,2020-09-28
23.7444,True,10,2020,3,44.44444444444444,,before,,,2020-10-03
23.1716,True,10,2020,8,38.88888888888889,38.88888888888889,onset,,,2020-10-08
22.1524,True,10,2020,13,16.666666666666664,16.666666666666664,onset,,,2020-10-13
21.621199999999998,True,10,2020,18,16.666666666666664,16.666666666666664,recovery,,,2020-10-18
23.514,True,10,2020,23,16.666666666666664,16.666666666666664,recovery,,,2020-10-23
27.700599999999998,True,10,2020,28,27.77777777777778,27.77777777777778,recovery,,,2020-10-28
27.3892,True,11,2020,2,22.22222222222222,,after,,,2020-11-02
28.1464,True,11,2020,7,22.22222222222222,,,,,2020-11-07
35.0522,True,11,2020,12,50.0,,,,,2020-11-12
36.7142,True,11,2020,17,61.111111111111114,,,,,2020-11-17
40.9628,True,11,2020,22,83.33333333333334,,,,,2020-11-22
39.5034,True,11,2020,27,72.22222222222221,,,,,2020-11-27
37.4286,True,12,2020,2,50.0,,,,,2020-12-02
36.7862,True,12,2020,7,44.44444444444444,,,,,2020-12-07
38.7168,True,12,2020,12,61.111111111111114,,,,,2020-12-12
37.585,True,12,2020,17,44.44444444444444,,,,,2020-12-17
36.839600000000004,True,12,2020,22,44.44444444444444,,,,,2020-12-22
36.6278,True,12,2020,27,38.88888888888889,,,,,2020-12-27
39.43,True,1,2021,1,54.54545454545454,,,,,2021-01-01
41.4948,False,1,2021,1,81.81818181818183,,,,,2021-01-01
40.0524,False,1,2021,6,70.58823529411765,,,,,2021-01-06
39.016200000000005,False,1,2021,11,52.94117647058824,,,,,2021-01-11
40.319,False,1,2021,16,64.70588235294117,,,,,2021-01-16
40.3544,False,1,2021,21,64.70588235294117,,,,,2021-01-21
41.9382,False,1,2021,26,76.47058823529412,,,,,2021-01-26
42.3192,False,1,2021,31,76.47058823529412,,,,,2021-01-31
39.79260000000001,False,2,2021,5,52.94117647058824,,,,,2021-02-05
36.6684,False,2,2021,10,41.17647058823529,,,,,2021-02-10
33.721,False,2,2021,15,23.52941176470588,,,,,2021-02-15
38.5658,False,2,2021,20,41.17647058823529,,,,,2021-02-20
42.106399999999994,False,2,2021,25,70.58823529411765,,,,,2021-02-25
41.2822,False,3,2021,2,70.58823529411765,,,,,2021-03-02
41.373599999999996,False,3,2021,7,52.94117647058824,,,,,2021-03-07
45.440000000000005,False,3,2021,12,82.35294117647058,,,,,2021-03-12
45.9662,False,3,2021,17,76.47058823529412,,,,,2021-03-17
45.3206,False,3,2021,22,70.58823529411765,,,,,2021-03-22
43.259,False,3,2021,27,52.94117647058824,,,,,2021-03-27
40.5216,False,4,2021,1,29.411764705882355,,,,,2021-04-01
45.5098,False,4,2021,6,76.47058823529412,,,,,2021-04-06
45.1048,False,4,2021,11,82.35294117647058,,,,,2021-04-11
42.3712,False,4,2021,16,52.94117647058824,,,,,2021-04-16
43.4036,False,4,2021,21,70.58823529411765,,,,,2021-04-21
45.166399999999996,False,4,2021,26,76.47058823529412,,,,,2021-04-26
43.605599999999995,False,5,2021,1,41.17647058823529,,,,,2021-05-01
42.6432,False,5,2021,6,47.05882352941176,,,,,2021-05-06
41.376599999999996,False,5,2021,11,64.70588235294117,,,,,2021-05-11
46.0702,False,5,2021,16,76.47058823529412,,,,,2021-05-16
44.0964,False,5,2021,21,76.47058823529412,,,,,2021-05-21
43.8858,False,5,2021,26,70.58823529411765,,,,,2021-05-26
40.094,False,5,2021,31,50.0,,,,,2021-05-31
36.294,False,6,2021,5,38.88888888888889,,,,,2021-06-05
33.2082,False,6,2021,10,44.44444444444444,,,,,2021-06-10
29.2354,False,6,2021,15,38.88888888888889,,,,,2021-06-15
31.400599999999997,False,6,2021,20,44.44444444444444,,,,,2021-06-20
47.1398,False,6,2021,25,94.44444444444444,,,,,2021-06-25
46.3142,False,6,2021,30,88.88888888888889,,,,,2021-06-30
37.702,False,7,2021,5,66.66666666666666,,,,,2021-07-05
42.826800000000006,False,7,2021,10,88.88888888888889,,,,,2021-07-10
43.9856,False,7,2021,15,88.88888888888889,,,,,2021-07-15
36.869600000000005,False,7,2021,20,77.77777777777779,,,,,2021-07-20
31.9698,False,7,2021,25,66.66666666666666,,,,,2021-07-25
28.8594,False,7,2021,30,61.111111111111114,,,,,2021-07-30
26.8738,False,8,2021,4,66.66666666666666,,,,,2021-08-04
25.8812,False,8,2021,9,50.0,,,,,2021-08-09
24.54,False,8,2021,14,38.88888888888889,,,,,2021-08-14
24.3222,False,8,2021,19,44.44444444444444,,,,,2021-08-19
23.648400000000002,False,8,2021,24,33.33333333333333,,,,,2021-08-24
22.7706,False,8,2021,29,16.666666666666664,,,,,2021-08-29
22.497,False,9,2021,3,33.33333333333333,,,,,2021-09-03
21.946199999999997,False,9,2021,8,27.77777777777778,,,,,2021-09-08
21.5292,False,9,2021,13,27.77777777777778,,,,,2021-09-13
24.012999999999998,False,9,2021,18,33.33333333333333,,,,,2021-09-18
24.9976,False,9,2021,23,50.0,,,,,2021-09-23
23.637999999999998,False,9,2021,28,44.44444444444444,,,,,2021-09-28
26.777800000000003,False,10,2021,3,61.111111111111114,,,,,2021-10-03
25.2668,False,10,2021,8,50.0,,,,,2021-10-08
29.247000000000003,False,10,2021,13,50.0,,,,,2021-10-13
27.005599999999998,False,10,2021,18,38.88888888888889,,,,,2021-10-18
26.738999999999997,False,10,2021,23,22.22222222222222,,,,,2021-10-23
36.285399999999996,False,10,2021,28,61.111111111111114,,,,,2021-10-28
34.626400000000004,False,11,2021,2,61.111111111111114,,,,,2021-11-02
34.1902,False,11,2021,7,61.111111111111114,,,,,2021-11-07
33.2902,False,11,2021,12,44.44444444444444,,,,,2021-11-12
32.68,False,11,2021,17,33.33333333333333,,,,,2021-11-17
33.1152,False,11,2021,22,33.33333333333333,,,,,2021-11-22
34.5988,False,11,2021,27,38.88888888888889,,,,,2021-11-27
34.0766,False,12,2021,2,33.33333333333333,,,,,2021-12-02
32.905,False,12,2021,7,27.77777777777778,,,,,2021-12-07
33.2144,False,12,2021,12,27.77777777777778,,,,,2021-12-12
32.6974,False,12,2021,17,22.22222222222222,,,,,2021-12-17
32.748599999999996,False,12,2021,22,22.22222222222222,,,,,2021-12-22
37.563,False,12,2021,27,44.44444444444444,,,,,2021-12-27
